url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebcompanion.html#numpy.polynomial.chebyshev.chebcompanion","numpy.polynomial.chebyshev.chebcompanion","numpy.polynomial.chebyshev.chebcompanion(c)","Return the scaled companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebder.html#numpy.polynomial.chebyshev.chebder","numpy.polynomial.chebyshev.chebder","numpy.polynomial.chebyshev.chebder(c\, m=1\, scl=1\, axis=0)","Differentiate a Chebyshev series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebdiv.html#numpy.polynomial.chebyshev.chebdiv","numpy.polynomial.chebyshev.chebdiv","numpy.polynomial.chebyshev.chebdiv(c1\, c2)","Divide one Chebyshev series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebdomain.html#numpy.polynomial.chebyshev.chebdomain","numpy.polynomial.chebyshev.chebdomain = array","numpy.polynomial.chebyshev.chebdomain = array([-1\,  1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebfit.html#numpy.polynomial.chebyshev.chebfit","numpy.polynomial.chebyshev.chebfit","numpy.polynomial.chebyshev.chebfit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least squares fit of Chebyshev series to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebfromroots.html#numpy.polynomial.chebyshev.chebfromroots","numpy.polynomial.chebyshev.chebfromroots","numpy.polynomial.chebyshev.chebfromroots(roots)","Generate a Chebyshev series with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebgauss.html#numpy.polynomial.chebyshev.chebgauss","numpy.polynomial.chebyshev.chebgauss","numpy.polynomial.chebyshev.chebgauss(deg)","Gauss-Chebyshev quadrature."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebgrid2d.html#numpy.polynomial.chebyshev.chebgrid2d","numpy.polynomial.chebyshev.chebgrid2d","numpy.polynomial.chebyshev.chebgrid2d(x\, y\, c)","Evaluate a 2-D Chebyshev series on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebgrid3d.html#numpy.polynomial.chebyshev.chebgrid3d","numpy.polynomial.chebyshev.chebgrid3d","numpy.polynomial.chebyshev.chebgrid3d(x\, y\, z\, c)","Evaluate a 3-D Chebyshev series on the Cartesian product of x\, y\, and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebint.html#numpy.polynomial.chebyshev.chebint","numpy.polynomial.chebyshev.chebint","numpy.polynomial.chebyshev.chebint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a Chebyshev series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebline.html#numpy.polynomial.chebyshev.chebline","numpy.polynomial.chebyshev.chebline","numpy.polynomial.chebyshev.chebline(off\, scl)","Chebyshev series whose graph is a straight line."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebmul.html#numpy.polynomial.chebyshev.chebmul","numpy.polynomial.chebyshev.chebmul","numpy.polynomial.chebyshev.chebmul(c1\, c2)","Multiply one Chebyshev series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebmulx.html#numpy.polynomial.chebyshev.chebmulx","numpy.polynomial.chebyshev.chebmulx","numpy.polynomial.chebyshev.chebmulx(c)","Multiply a Chebyshev series by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebone.html#numpy.polynomial.chebyshev.chebone","numpy.polynomial.chebyshev.chebone = array","numpy.polynomial.chebyshev.chebone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebpow.html#numpy.polynomial.chebyshev.chebpow","numpy.polynomial.chebyshev.chebpow","numpy.polynomial.chebyshev.chebpow(c\, pow\, maxpower=16)","Raise a Chebyshev series to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebroots.html#numpy.polynomial.chebyshev.chebroots","numpy.polynomial.chebyshev.chebroots","numpy.polynomial.chebyshev.chebroots(c)","Compute the roots of a Chebyshev series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebsub.html#numpy.polynomial.chebyshev.chebsub","numpy.polynomial.chebyshev.chebsub","numpy.polynomial.chebyshev.chebsub(c1\, c2)","Subtract one Chebyshev series from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebtrim.html#numpy.polynomial.chebyshev.chebtrim","numpy.polynomial.chebyshev.chebtrim","numpy.polynomial.chebyshev.chebtrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebval.html#numpy.polynomial.chebyshev.chebval","numpy.polynomial.chebyshev.chebval","numpy.polynomial.chebyshev.chebval(x\, c\, tensor=True)","Evaluate a Chebyshev series at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebval2d.html#numpy.polynomial.chebyshev.chebval2d","numpy.polynomial.chebyshev.chebval2d","numpy.polynomial.chebyshev.chebval2d(x\, y\, c)","Evaluate a 2-D Chebyshev series at points (x\, y)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebval3d.html#numpy.polynomial.chebyshev.chebval3d","numpy.polynomial.chebyshev.chebval3d","numpy.polynomial.chebyshev.chebval3d(x\, y\, z\, c)","Evaluate a 3-D Chebyshev series at points (x\, y\, z)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebvander.html#numpy.polynomial.chebyshev.chebvander","numpy.polynomial.chebyshev.chebvander","numpy.polynomial.chebyshev.chebvander(x\, deg)","Pseudo-Vandermonde matrix of given degree."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebvander2d.html#numpy.polynomial.chebyshev.chebvander2d","numpy.polynomial.chebyshev.chebvander2d","numpy.polynomial.chebyshev.chebvander2d(x\, y\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebvander3d.html#numpy.polynomial.chebyshev.chebvander3d","numpy.polynomial.chebyshev.chebvander3d","numpy.polynomial.chebyshev.chebvander3d(x\, y\, z\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebweight.html#numpy.polynomial.chebyshev.chebweight","numpy.polynomial.chebyshev.chebweight","numpy.polynomial.chebyshev.chebweight(x)","The weight function of the Chebyshev polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebx.html#numpy.polynomial.chebyshev.chebx","numpy.polynomial.chebyshev.chebx = array","numpy.polynomial.chebyshev.chebx = array([0\, 1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.chebyshev.chebzero.html#numpy.polynomial.chebyshev.chebzero","numpy.polynomial.chebyshev.chebzero = array","numpy.polynomial.chebyshev.chebzero = array([0])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.cholesky.html#numpy.linalg.cholesky","numpy.linalg.cholesky","numpy.linalg.cholesky(a)","Cholesky decomposition."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.choose.html#numpy.choose","numpy.choose","numpy.choose(a\, choices\, out=None\, mode='raise')","Construct an array from an index array and a set of arrays to choose from."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.choose.html#numpy.ma.choose","numpy.ma.choose","numpy.ma.choose(indices\, choices\, out=None\, mode='raise')","Use an index array to construct a new array from a set of choices."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.clip.html#numpy.clip","numpy.clip","numpy.clip(a\, a_min\, a_max\, out=None\, **kwargs)","Clip (limit) the values in an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.clip.html#numpy.ma.clip","numpy.ma.clip","numpy.ma.clip(a\, a_min\, a_max\, out=None\, **kwargs)","Clip (limit) the values in an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.clump_masked.html#numpy.ma.clump_masked","numpy.ma.clump_masked","numpy.ma.clump_masked(a)","Returns a list of slices corresponding to the masked clumps of a 1-D array. (A “clump” is defined as a contiguous region of the array)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.clump_unmasked.html#numpy.ma.clump_unmasked","numpy.ma.clump_unmasked","numpy.ma.clump_unmasked(a)","Return list of slices corresponding to the unmasked clumps of a 1-D array. (A “clump” is defined as a contiguous region of the array)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.column_stack.html#numpy.ma.column_stack","numpy.ma.column_stack","numpy.ma.column_stack(*args\, **kwargs) = <numpy.ma.extras._fromnxfunction_seq object>","Stack 1-D arrays as columns into a 2-D array. Take a sequence of 1-D arrays and stack them as columns to make a single 2-D array. 2-D arrays are stacked as-is\, just like with hstack.  1-D arrays are turned into 2-D columns first. "
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.column_stack.html#numpy.column_stack","numpy.column_stack","numpy.column_stack(tup)","Stack 1-D arrays as columns into a 2-D array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.common_fill_value.html#numpy.ma.common_fill_value","numpy.ma.common_fill_value","numpy.ma.common_fill_value(a\, b)","Return the common filling value of two masked arrays\, if any."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.common_type.html#numpy.common_type","numpy.common_type","numpy.common_type(*arrays)","Return a scalar type which is common to the input arrays."
"https://docs.scipy.org/doc/numpy/f2py/usage.html#numpy.f2py.compile","numpy.f2py.run_main","numpy.f2py.run_main(comline_list)","Equivalent to running:"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.compress.html#numpy.compress","numpy.compress","numpy.compress(condition\, a\, axis=None\, out=None)","Return selected slices of an array along given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.compress_cols.html#numpy.ma.compress_cols","numpy.ma.compress_cols","numpy.ma.compress_cols(a)","Suppress whole columns of a 2-D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.compress_rowcols.html#numpy.ma.compress_rowcols","numpy.ma.compress_rowcols","numpy.ma.compress_rowcols(x\, axis=None)","Suppress the rows and/or columns of a 2-D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.compress_rows.html#numpy.ma.compress_rows","numpy.ma.compress_rows","numpy.ma.compress_rows(a)","Suppress whole rows of a 2-D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.compressed.html#numpy.ma.compressed","numpy.ma.compressed","numpy.ma.compressed(x)","Return all the non-masked data as a 1-D array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.concatenate.html#numpy.concatenate","numpy.concatenate","numpy.concatenate((a1\, a2\, ...)\, axis=0\, out=None)","Join a sequence of arrays along an existing axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.concatenate.html#numpy.ma.concatenate","numpy.ma.concatenate","numpy.ma.concatenate(arrays\, axis=0)","Concatenate a sequence of arrays along the given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.cond.html#numpy.linalg.cond","numpy.linalg.cond","numpy.linalg.cond(x\, p=None)","Compute the condition number of a matrix."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.conj.html#numpy.conj","numpy.conj","numpy.conj(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'conjugate'>","Return the complex conjugate\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.conjugate.html#numpy.conjugate","numpy.conjugate","numpy.conjugate(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'conjugate'>","Return the complex conjugate\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.conjugate.html#numpy.ma.conjugate","numpy.ma.conjugate","numpy.ma.conjugate(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <numpy.ma.core._MaskedUnaryOperation object>","Return the complex conjugate\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.convolve.html#numpy.convolve","numpy.convolve","numpy.convolve(a\, v\, mode='full')","Returns the discrete\, linear convolution of two one-dimensional sequences."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.copy.html#numpy.ma.copy","numpy.ma.copy","numpy.ma.copy(self\, *args\, **params) a.copy(order='C') = <numpy.ma.core._frommethod object>","Return a copy of the array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.copy.html#numpy.copy","numpy.copy","numpy.copy(a\, order='K')","Return an array copy of the given object."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.copysign.html#numpy.copysign","numpy.copysign","numpy.copysign(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'copysign'>","Change the sign of x1 to that of x2\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.copyto.html#numpy.copyto","numpy.copyto","numpy.copyto(dst\, src\, casting='same_kind'\, where=True)","Copies values from one array to another\, broadcasting as necessary."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.corrcoef.html#numpy.corrcoef","numpy.corrcoef","numpy.corrcoef(x\, y=None\, rowvar=True\, bias=<no value>\, ddof=<no value>)","Return Pearson product-moment correlation coefficients."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.corrcoef.html#numpy.ma.corrcoef","numpy.ma.corrcoef","numpy.ma.corrcoef(x\, y=None\, rowvar=True\, bias=<no value>\, allow_masked=True\, ddof=<no value>)","Return Pearson product-moment correlation coefficients."
